Indice;Algoritmo;Aridade_D;Tamanho;Tipo;Tempo_ms;Memoria_KB;Trocas
8;DHeapMin;8;1000000;invertido;201;0;7782028
9;DHeapMin;8;1000000;invertido;194;0;7782028
10;DHeapMin;8;1000000;invertido;193;0;7782028
11;DHeapMin;8;1000000;invertido;200;0;7782028
12;DHeapMin;8;1000000;invertido;193;0;7782028
13;DHeapMin;8;1000000;invertido;201;0;7782028
14;DHeapMin;8;1000000;invertido;193;0;7782028
15;DHeapMin;8;1000000;invertido;193;0;7782028
16;DHeapMin;8;1000000;invertido;191;0;7782028
17;DHeapMin;8;1000000;invertido;195;0;7782028
18;DHeapMin;8;1000000;invertido;183;0;7782028
19;DHeapMin;8;1000000;invertido;181;0;7782028
20;DHeapMin;8;1000000;invertido;179;0;7782028
1;SmoothSort;1;1000000;invertido;143;0;19460703
2;SmoothSort;1;1000000;invertido;152;0;19460703
3;SmoothSort;1;1000000;invertido;148;0;19460703
4;SmoothSort;1;1000000;invertido;144;0;19460703
5;SmoothSort;1;1000000;invertido;148;0;19460703
6;SmoothSort;1;1000000;invertido;151;0;19460703
7;SmoothSort;1;1000000;invertido;147;0;19460703
8;SmoothSort;1;1000000;invertido;165;0;19460703
9;SmoothSort;1;1000000;invertido;152;0;19460703
10;SmoothSort;1;1000000;invertido;167;0;19460703
11;SmoothSort;1;1000000;invertido;150;0;19460703
12;SmoothSort;1;1000000;invertido;144;0;19460703
13;SmoothSort;1;1000000;invertido;142;0;19460703
14;SmoothSort;1;1000000;invertido;141;0;19460703
15;SmoothSort;1;1000000;invertido;142;0;19460703
16;SmoothSort;1;1000000;invertido;137;0;19460703
17;SmoothSort;1;1000000;invertido;147;0;19460703
18;SmoothSort;1;1000000;invertido;132;0;19460703
19;SmoothSort;1;1000000;invertido;129;0;19460703
20;SmoothSort;1;1000000;invertido;129;0;19460703
